id,gender,race,appointed_date,rank,birth_year,complaint_percentile
16061,M,White,2004-11-29,Police Officer,1977,97.2947
11885,M,White,1981-04-13,Police Officer,1951,81.8698
8601,F,Black,1988-12-05,Police Officer,1954,80.4405
7238,M,White,1987-12-07,Police Officer,1960,64.3155
12400,M,White,1969-02-03,Sergeant,1946,0.0000
8237,M,White,1985-09-09,Detective,1959,52.1417
1127,M,Black,1995-06-05,Police Officer,1968,82.0756
22417,M,White,1998-05-26,Police Officer,1969,
2878,M,Black,1991-03-27,Police Officer,1960,82.9582
21606,M,White,2000-08-14,Detective,1970,29.4372
3406,F,White,1976-03-08,Police Officer,1943,65.7474
19761,M,Hispanic,2003-11-24,Police Officer,1979,78.5219
5702,F,White,2001-09-24,Police Officer,1978,65.2134
29036,M,White,1966-04-25,Police Officer,1938,61.0484
4550,F,Asian/Pacific,2006-03-27,Police Officer,1972,39.6890
7113,M,Black,1999-11-29,Police Officer,1968,64.7778
12208,M,Black,1970-06-15,Police Officer,1944,28.9449
20123,M,White,1999-11-15,Police Officer,1975,71.2659
11463,M,Black,1980-10-01,Police Officer,1948,92.6663
15538,M,White,1971-10-12,Police Officer,1940,87.2860
12387,F,White,1986-11-17,Police Officer,1957,21.8025
19750,M,Black,1972-04-03,Police Officer,1947,68.7023
19978,F,White,1976-03-08,Detective,1947,26.2657
1572,M,White,1985-12-16,Police Officer,1956,77.6027
22158,M,White,2004-09-27,Field Training Officer,1981,80.0543
19222,M,Hispanic,1986-08-11,Police Officer,1959,80.7767
4440,M,White,2009-12-16,Police Officer,1977,73.2337
13562,M,Black,1982-08-30,Police Officer,1959,67.5632
15351,F,White,1996-08-05,Sergeant,1973,40.6060
18091,M,White,1994-09-06,Captain,1970,92.6292
25826,M,White,2007-10-29,Police Officer,1980,88.2851
26536,M,White,1994-08-01,Lieutenant,1960,50.6477
274,M,Black,1990-03-26,Sergeant,1943,49.3790
19774,M,White,1986-08-11,Police Officer,1960,64.3804
14403,M,White,1970-06-15,Police Officer,1943,46.8169
1728,M,White,1986-12-22,Police Officer,1960,69.5021
1520,F,White,2007-04-30,Police Officer,1974,32.2571
13947,F,White,1999-05-10,Police Officer,1970,27.9470
18297,M,White,1995-06-05,Police Officer,1968,38.8866
1796,M,White,1973-10-22,Police Officer,1952,35.0966
12498,M,Asian/Pacific,2000-12-18,Police Officer,1959,23.7133
29964,M,White,1996-05-06,Police Officer,1944,72.3729
7442,M,White,1967-02-27,Detective,1947,28.5437
23696,M,White,1994-10-03,Police Officer,1968,64.4645
24147,M,White,1969-04-28,Police Officer,1943,37.0676
23409,F,White,1974-02-19,Detective,1951,20.3845
13478,M,Black,1987-03-09,Police Officer,1955,35.0770
21875,M,Black,1997-09-02,Police Officer,1949,88.4364
17523,F,Black,1991-01-30,Police Officer,1955,36.6929
26908,M,White,2000-08-14,Police Officer,1977,84.1007
25732,M,White,1997-08-04,Sergeant,1969,88.4490
22531,M,White,1988-01-25,Police Officer,1945,85.9353
6260,M,Black,1973-10-22,Police Officer,1950,96.7370
27170,M,White,1993-12-13,Police Officer,1965,94.5856
8798,F,Hispanic,1986-11-17,Police Officer,1963,18.3412
30226,M,Black,2003-09-29,Police Officer,1969,98.9798
26158,M,White,1973-06-04,Police Officer,1948,38.6385
825,M,Hispanic,1978-02-27,Police Officer,1950,54.2359
26852,M,Black,1997-09-02,Police Officer,1970,93.6756
1369,F,Black,1988-01-25,Sergeant,1957,36.4386
16607,M,White,1991-05-22,Police Officer,1956,77.2467
4935,M,White,1996-07-08,Police Officer,1955,40.4723
12146,M,White,1998-12-14,Sergeant,1971,94.0086
15760,M,Black,1987-12-07,Police Officer,1948,97.2425
1898,F,Black,1990-03-26,Police Officer,1964,40.9270
26954,M,White,1986-07-14,Lieutenant,1964,39.3091
22625,M,Hispanic,2012-12-14,Police Officer,1979,38.5885
23223,F,White,1992-09-28,Police Officer,1951,32.6994
16531,M,Hispanic,2006-11-27,Police Officer,1980,41.7752
17596,M,Hispanic,1982-11-29,Police Officer,1957,54.1646
6889,M,White,1967-01-23,Police Officer,1944,26.4594
3189,M,White,1982-03-01,Police Officer,1954,28.0005
5162,M,White,1996-07-08,Police Officer,1972,83.5199
17574,M,Hispanic,1982-06-14,Police Officer,1949,40.4195
23403,M,Asian/Pacific,1994-05-31,Police Officer,1966,53.9452
22169,M,Hispanic,2010-04-16,Police Officer,1972,42.8337
18327,F,White,1986-06-16,Police Officer,1948,25.1801
18338,M,White,1986-06-16,Police Officer,1957,63.3683
4565,M,Asian/Pacific,2003-10-27,Police Officer,1974,77.7387
1224,M,Hispanic,2001-04-30,Police Officer,1967,54.7897
13709,M,Black,1986-08-11,Police Officer,1945,58.2953
24423,M,Hispanic,1999-05-10,Police Officer,1963,27.9470
31316,M,White,1973-03-19,Police Officer,1951,57.9307
30370,M,White,1968-11-25,Police Officer,1947,57.4402
9254,M,White,1986-11-17,Detective,1964,93.5234
12943,M,White,1965-05-31,Police Officer,1941,37.0349
10874,F,White,2013-03-05,Police Officer,1982,40.5220
16603,M,White,1998-12-14,Police Officer,1975,38.9592
22905,M,Black,1998-11-30,Police Officer,1966,81.2541
672,M,White,1992-06-29,Detective,1965,66.0426
29518,F,Hispanic,2006-02-21,Police Officer,1981,63.3335
4178,F,Hispanic,1998-10-26,Police Officer,1973,92.2089
8801,M,Hispanic,1996-12-02,Sergeant,1970,41.1524
7481,M,White,1953-04-01,Lieutenant,1921,
15747,M,White,1991-01-02,Police Officer,1960,94.6469
30646,M,White,1990-03-26,Police Officer,1964,89.1037
24519,M,White,1977-04-04,Detective,1949,22.6527
6442,M,White,1987-12-07,Sergeant,1961,28.0005
26635,M,White,1968-03-25,Police Officer,1942,24.3068
23759,M,Hispanic,2007-04-30,Police Officer,1971,52.7263
17531,F,Black,1990-03-26,Police Officer,1955,45.0486
13793,M,Black,1982-11-29,Police Officer,1952,91.3075
31899,M,White,1995-01-03,Sergeant,1969,99.2243
23728,F,White,2001-10-29,Police Officer,1964,44.5035
13813,M,Black,1975-05-16,Police Officer,1944,30.3422
10501,F,Black,1990-03-26,Detective,1959,62.7756
23533,M,Black,1977-01-03,Detective,1947,64.0596
8679,M,White,2002-03-25,Police Officer,1978,86.9390
26816,M,Black,1968-07-22,Sergeant,1945,51.9858
13324,F,White,2006-08-28,Police Officer,1982,40.9652
13360,M,White,2008-04-28,Police Officer,1975,23.1057
30373,M,White,1966-08-19,Police Officer,1946,62.4461
2360,M,White,1961-10-09,Detective,1939,46.3138
31148,M,White,1993-11-22,Police Officer,1970,80.8358
25246,M,White,2004-10-25,Police Officer,1980,19.5713
21598,F,White,2013-05-01,Police Officer,1973,66.3979
29756,M,White,1973-10-22,Police Officer,1940,19.6657
26166,M,White,2003-02-24,Sergeant,1978,25.6544
2415,F,White,2010-09-01,Police Officer,1971,44.6678
16443,M,White,1977-04-04,Police Officer,1947,80.6457
3847,M,White,1966-10-17,Detective,1941,31.9324
287,M,Hispanic,1998-09-28,Police Officer,1971,78.9118
3923,M,Hispanic,2006-07-31,Police Officer,1980,30.7974
17891,M,Black,1966-05-30,Police Officer,1941,18.9562
13827,M,Black,2001-07-30,Police Officer,1971,37.0907
4278,M,Hispanic,2001-02-05,Police Officer,1977,79.2098
25397,M,Hispanic,2004-09-27,Police Officer,1980,51.8704
1986,M,White,1998-06-08,Police Officer,1969,73.7763
7330,F,White,2010-04-16,Police Officer,1983,75.1213
12766,M,Native American/Alaskan Native,2006-08-28,Police Officer,1982,50.2388
30200,F,Black,1988-11-07,Police Officer,1963,47.0616
16389,M,White,1989-12-26,Sergeant,1963,29.4333
12143,M,White,1969-12-01,Police Officer,1948,25.9577
27389,M,White,1973-06-04,Detective,1950,22.4648
29290,M,White,1989-12-26,Sergeant,1959,69.1070
8945,M,White,1994-10-03,Detective,1953,55.2444
32119,M,White,1999-03-08,Police Officer,1972,75.3238
3242,F,White,1996-05-06,Police Officer,1953,49.9981
8628,M,White,1998-09-28,Police Officer,1970,99.5147
26466,F,Black,2001-08-27,Police Officer,1961,55.4698
13659,M,Black,1987-03-09,Police Officer,1950,45.0560
27865,M,Black,1967-02-13,Police Officer,1943,0.0000
15031,F,White,1993-11-22,Sergeant,1969,49.5243
9784,M,White,1978-02-27,Police Officer,1953,60.7983
9596,M,Hispanic,2003-04-28,Police Officer,1979,98.5213
31078,M,White,1982-02-01,Police Officer,1951,21.6643
29494,M,Hispanic,1986-08-11,Deputy Chief,1953,66.5882
25252,M,Asian/Pacific,1996-03-18,Detective,1967,90.4551
2132,F,Black,1985-09-09,Sergeant,1953,51.8436
14035,M,White,1999-09-13,Detective,1975,60.1735
4234,M,White,1995-08-07,Police Officer,1967,39.2113
6471,M,White,1970-06-15,Sergeant,1948,64.0564
22363,M,White,1992-06-29,Police Officer,1959,42.3119
23384,M,Hispanic,2007-07-09,Police Officer,1978,61.5720
17393,M,White,1981-04-13,Lieutenant,1952,15.2912
13862,M,White,2001-09-24,Police Officer,1979,65.2134
27647,F,White,1997-09-02,Police Officer,1965,51.8436
17864,M,White,1993-12-13,Police Officer,1968,95.5867
15904,M,White,2002-04-29,Police Officer,1979,95.2874
3499,M,Black,2006-02-21,Police Officer,1974,39.4215
24707,M,White,1969-03-17,Police Officer,1947,54.9604
2150,M,Black,1985-04-08,Police Officer,1951,58.1284
23888,M,Black,1982-02-01,Police Officer,1948,83.8703
13627,M,Black,1975-05-22,Sergeant,1943,49.0677
12567,M,White,2012-07-02,Police Officer,1986,35.6578
31619,M,White,1992-12-07,Police Officer,1965,79.9931
11935,F,White,1985-04-08,Police Officer,1957,36.4872
20611,M,White,1968-02-05,Detective,1946,36.9322
22728,M,White,1970-11-16,Police Officer,1948,32.1738
23278,M,Black,1971-07-26,Police Officer,1947,61.8324
23102,M,White,1968-08-26,Detective,1947,48.0330
7566,F,White,2002-07-29,Police Officer,1968,91.1390
32190,M,White,2006-03-27,Police Officer,1981,96.8629
6656,M,Hispanic,2006-06-26,Police Officer,1979,74.8730
10155,M,White,1988-12-05,Police Officer,1953,88.0433
11305,M,White,1995-01-03,Police Officer,1970,98.7429
7195,M,White,1999-10-25,Police Officer,1973,96.9203
29875,M,White,1973-06-04,Police Officer,1948,40.3223
16477,M,Black,1987-12-07,Detective,1960,86.1714
29361,F,Hispanic,2004-09-27,Police Officer,1977,58.2897
19182,M,White,1997-08-04,Detective,1971,51.7481
26441,M,White,1995-08-07,Sergeant,1960,77.4904
4125,M,White,1988-05-02,Sergeant,1954,83.9555
23417,M,Hispanic,1992-06-29,Police Officer,1965,98.3280
1756,M,Asian/Pacific,2005-08-29,Police Officer,1979,76.0919
26428,M,White,1971-10-12,Police Officer,1948,92.5550
1829,M,White,1995-12-04,Police Officer,1969,30.0371
26489,M,White,1997-05-05,Police Officer,1970,51.1176
20692,M,White,2000-09-11,Police Officer,1974,93.9934
3940,M,White,2004-11-29,Police Officer,1966,58.8285
21886,M,White,1981-06-08,Police Officer,1953,26.5974
9701,M,Hispanic,2002-04-29,Police Officer,1976,83.7874
17455,F,White,1993-12-13,Detective,1968,56.6811
8687,M,White,1998-10-26,Police Officer,1965,88.7516
29398,M,Hispanic,1994-08-01,Police Officer,1960,87.0964
569,M,White,1990-03-26,Lieutenant,1959,78.0100
11375,M,White,2001-09-24,Detective,1978,30.9083
26136,F,Black,1978-12-11,Sergeant,1950,54.9809
19100,M,White,1993-05-17,Police Officer,1963,58.9049
32142,M,Hispanic,1995-02-06,Sergeant,1966,97.8640
18410,M,White,1994-10-03,Police Officer,1949,90.4443
21365,M,White,1968-06-24,Police Officer,1948,68.7225
16978,M,White,1981-01-19,Police Officer,1949,45.9761
27325,F,White,1985-07-01,Police Officer,1959,48.4238
4410,F,Black,1990-08-27,Sergeant,1958,18.8911
29453,M,Hispanic,2004-09-27,Police Officer,1967,35.9482
16582,M,Native American/Alaskan Native,1995-12-04,Police Officer,1955,25.6047
31657,M,White,1968-11-11,Police Officer,1939,47.5462
23026,M,Black,1997-03-17,Police Officer,1960,73.8795
18976,M,White,1968-04-29,Sergeant,1946,51.8055
3292,M,White,1972-02-01,Sergeant,1950,64.8095
10280,M,Hispanic,1991-01-30,Detective,1964,79.0990
18019,M,White,1966-07-18,Sergeant,1944,83.2181
13016,F,Hispanic,1999-05-10,Police Officer,1973,22.5288
15470,M,White,1965-05-31,Police Officer,1938,49.0217
31982,M,Black,1997-05-05,Police Officer,1960,55.3093
15879,M,Asian/Pacific,1991-12-02,Detective,1968,69.8101
26548,M,White,1973-03-19,Police Officer,1946,52.3891
5049,F,Black,1999-11-29,Police Officer,1970,17.5079
25234,M,White,1956-09-16,Sergeant,1931,58.5313
29884,M,White,1998-04-13,Police Officer,1971,47.3009
7233,M,White,1986-12-22,Detective,1960,92.7369
12104,M,White,1995-06-05,Detective,1973,86.6761
27742,M,White,1961-05-29,Police Officer,1939,34.3164
29881,M,White,1962-02-26,Police Officer,1938,68.0838
31234,M,Black,1998-03-16,Police Officer,1971,79.8938
2374,M,Hispanic,2003-01-27,Police Officer,1980,96.5840
12765,M,Black,1990-07-30,Police Officer,1967,88.4987
17613,M,Hispanic,2002-12-02,Police Officer,1980,99.5262
22643,M,Black,1981-01-19,Police Officer,1950,74.9829
27618,M,White,1966-12-19,Detective,1943,32.6059
29558,M,White,1965-02-15,Police Officer,1943,61.5129
4089,M,Black,1962-02-26,Police Officer,1937,
27550,M,Black,1981-06-08,Police Officer,1944,17.2132
20074,M,White,2005-12-05,Police Officer,1980,72.8746
3315,M,White,1980-02-11,Police Officer,1953,77.4507
18770,M,Hispanic,2001-04-30,Police Officer,1972,17.9512
31394,M,White,2000-02-28,Police Officer,1969,68.7784
2557,F,White,2009-12-16,Police Officer,1983,65.3395
12402,M,White,2003-02-24,Police Officer,1979,19.5049
11553,M,Black,1966-12-19,Sergeant,1936,77.0667
60,M,Hispanic,2002-07-29,Police Officer,1978,94.1577
1307,M,White,1980-06-23,Detective,1952,15.2419
25861,M,White,1962-02-19,Sergeant,1933,53.8971
2945,M,Black,1986-12-22,Police Officer,1962,68.4116
13256,F,White,2005-10-31,Police Officer,1976,94.6582
25664,F,White,1992-01-02,Lieutenant,1957,67.6245
23320,M,White,1986-11-17,Sergeant,1963,80.4937
8094,F,Black,1993-12-13,Police Officer,1962,57.8064
12440,M,Black,2010-09-01,Field Training Officer,1978,27.5267
13602,M,Black,1988-12-05,Police Officer,1963,78.5932
15544,M,White,2003-09-29,Police Officer,1976,66.1343
24659,M,Hispanic,1985-03-04,Police Officer,1954,54.6051
19682,M,White,1998-08-31,Police Officer,1973,57.9496
23198,M,White,1967-01-09,Police Officer,1946,26.5534
22463,M,White,1971-10-12,Police Officer,1949,94.4679
27339,M,Black,1982-06-14,Police Officer,1950,97.7878
22707,M,White,1981-05-18,Police Officer,1954,
32071,M,White,1998-12-14,Police Officer,1971,96.7216
7244,M,Native American/Alaskan Native,1995-09-05,Police Officer,1970,98.7314
5567,M,White,2000-12-18,Police Officer,1977,48.5537
26503,M,Asian/Pacific,2000-10-10,Police Officer,1976,48.1143
3982,M,Hispanic,2009-12-16,Police Officer,1978,84.0510
26374,M,White,1996-05-06,Police Officer,1967,
7838,F,White,1986-06-16,Detective,1951,72.5551
30817,M,Black,1993-11-22,Police Officer,1967,91.9262
15169,M,White,1997-03-17,Police Officer,1969,65.9088
10687,M,Black,1982-03-01,Commander,1953,80.9009
9904,M,White,1976-03-08,Police Officer,1952,73.1432
12941,F,White,1982-07-19,Police Officer,1959,55.3533
26243,M,Black,1992-06-29,Police Officer,1967,92.1879
11269,F,White,1980-09-29,Police Officer,1941,63.1607
6785,F,Black,1992-06-29,Police Officer,1948,30.1291
32358,M,White,1995-06-05,Detective,1968,84.6089
29422,M,White,1966-07-11,Police Officer,1943,31.5600
30948,M,White,2009-03-09,Police Officer,1974,60.9682
27403,M,White,1966-06-13,Sergeant,1941,77.5079
23428,M,Hispanic,2001-12-17,Police Officer,1976,86.4201
14571,M,White,1999-06-21,Police Officer,1973,55.3093
18724,M,White,1970-09-14,Sergeant,1944,18.6113
25199,M,Hispanic,2002-02-25,Police Officer,1977,76.3440
6063,M,Asian/Pacific,1994-08-01,Sergeant,1967,57.8006
20571,M,White,1972-04-03,Police Officer,1948,30.1494
31652,M,White,1968-05-27,Police Officer,1946,45.0468
24039,M,White,2005-08-29,Police Officer,1976,37.8281
16375,F,Black,1988-11-07,Police Officer,1949,27.4675
8562,M,White,1988-12-05,Police Officer,1963,99.9751
3384,F,Black,2005-12-05,Police Officer,1973,55.5539
23501,M,White,2010-04-16,Police Officer,1981,26.6822
6903,M,Black,1998-05-26,Police Officer,1958,83.4855
5455,M,White,1970-11-16,Police Officer,1949,45.7492
30835,F,White,1986-08-11,Lieutenant,1964,51.4692
20812,M,White,1990-03-26,Police Officer,1957,78.0100
12134,M,White,2005-08-29,Police Officer,1979,54.7591
13138,M,Black,1977-07-18,Police Officer,1950,75.6103
5811,F,Hispanic,1977-01-03,Detective,1952,14.5104
19797,M,White,1982-11-29,Sergeant,1957,84.3393
30682,M,Black,1982-03-01,Detective,1951,73.6939
9482,F,White,2001-03-26,Police Officer,1973,74.2960
12239,M,Black,1986-08-11,Police Officer,1960,73.5432
24527,M,White,1964-06-22,Sergeant,1932,54.4535
4153,M,Hispanic,1997-09-02,Police Officer,1970,21.5850
19318,M,White,1991-04-24,Detective,1962,49.4211
3260,M,White,1989-02-14,Detective,1959,74.4309
28771,M,Hispanic,2009-12-16,Police Officer,1984,95.0403
27646,M,White,1982-03-01,Police Officer,1954,99.4429
17746,M,White,1981-04-13,Sergeant,1944,93.4422
19415,M,Black,1998-02-17,Police Officer,1960,65.1960
23976,M,White,1968-07-08,Captain,1947,23.5506
22404,M,White,1966-10-17,"",1942,64.1093
31155,F,Black,1987-03-09,Police Officer,1953,59.5847
3012,M,Black,1993-05-17,Police Officer,1956,67.0853
13634,F,Black,1991-03-27,Police Officer,1966,58.6412
28241,M,White,1991-11-18,Police Officer,1970,
29140,M,Black,1972-01-24,Detective,1952,67.8221
25380,M,White,2000-09-11,Police Officer,1976,93.9934
14141,M,White,1986-06-16,Captain,1962,75.2130
9745,M,White,1976-10-18,Police Officer,1950,18.0535
3049,M,Black,1977-04-04,Police Officer,1945,
28564,M,Black,1975-05-16,Sergeant,1948,90.9566
8141,M,Black,1986-08-11,Police Officer,1958,88.5871
22188,M,White,1972-04-03,Police Officer,1949,30.1494
17182,M,White,1986-07-14,Detective,1953,97.2680
32183,M,Hispanic,2006-02-21,"",1982,63.3335
31073,M,White,1990-03-26,Police Officer,1963,86.5615
30686,M,Black,1988-05-02,Police Officer,1958,63.4668
8645,M,White,1973-03-19,Sergeant,1948,18.8110
21639,M,Black,2013-03-15,Police Officer,1976,79.2442
3192,F,White,1992-09-28,Police Officer,1959,37.1841
24731,F,Black,1991-11-18,Police Officer,1968,75.4270
5149,M,Hispanic,2007-04-30,Sergeant,1982,21.8257
14634,F,Black,1992-01-02,Police Officer,1963,50.4146
18224,M,White,1977-01-03,Detective,1951,36.8583
4709,F,White,1991-12-02,Police Officer,1965,19.1777
20629,M,White,1967-09-11,Police Officer,1944,17.2511
5083,M,Hispanic,2001-09-24,Field Training Officer,1976,44.3048
18817,M,Hispanic,1998-03-16,Police Officer,1962,43.4718
23761,M,Hispanic,1987-12-07,Detective,1958,93.5234
8203,F,White,1998-08-31,Police Officer,1960,61.8777
29456,F,Hispanic,2005-12-05,Sergeant,1981,29.4677
15617,M,Black,1995-10-23,Police Officer,1968,88.1586
25727,M,White,1987-12-07,Police Officer,1952,62.8685
8868,M,White,2002-02-25,Police Officer,1979,31.3897
17572,M,Hispanic,2008-04-28,Police Officer,1979,46.8687
25771,M,White,1967-10-23,Sergeant,1943,35.4417
3744,M,Black,1987-04-13,Police Officer,1963,97.2820
30078,F,Black,1995-02-06,Police Officer,1957,24.8099
28420,M,Black,1970-09-14,Police Officer,1948,77.0968
23305,F,Hispanic,1974-02-19,Detective,1946,49.1577
12640,M,Black,1986-08-11,Sergeant,1962,98.8231
7034,F,White,1973-07-16,Detective,1949,25.1204
30509,M,White,1995-08-07,Police Officer,1965,83.3610
20909,M,White,1964-06-29,Detective,1936,
1299,F,Black,1993-05-17,Police Officer,1956,58.9049
12839,F,Black,1995-01-03,Police Officer,1963,43.2387
28317,M,Hispanic,1996-11-04,Sergeant,1973,35.8794
790,M,Hispanic,1976-04-26,Police Officer,1943,98.8187
1191,F,White,1988-11-07,Police Officer,1954,29.7687
11297,M,Black,1961-01-16,Detective,1938,72.4174
16197,M,White,1995-07-10,Police Officer,1970,85.8584
5293,M,Black,1985-09-09,Police Officer,1957,67.8373
143,F,Black,1997-05-05,Police Officer,1965,74.9761
32000,M,Hispanic,2003-09-29,Police Officer,1967,88.1013
18865,M,Black,1994-12-05,Police Officer,1941,82.3826
1979,M,White,1972-11-20,Lieutenant,1948,14.8996
23658,M,White,1971-02-22,Police Officer,1949,40.9706
3359,M,White,1961-01-30,Police Officer,1938,0.0000
10812,F,Black,1988-01-25,Police Officer,1958,68.5530
31061,M,White,1992-12-07,Sergeant,1950,71.2468
2871,M,White,1973-02-19,Sergeant,1947,38.2047
4484,M,White,1998-10-13,Police Officer,1975,94.3831
10837,M,Black,1970-09-14,Police Officer,1944,25.1713
23958,F,White,1986-06-16,Police Officer,1962,53.8478
16947,F,Black,1991-11-18,Police Officer,1966,16.2508
2958,F,Black,1986-07-14,Police Officer,1962,43.9052
29296,F,Hispanic,1976-03-08,Police Officer,1948,51.3079
30790,M,Black,1997-08-04,Police Officer,1962,64.0415
2447,M,White,1981-04-03,Police Officer,1947,34.0141
29085,M,White,1994-10-03,Police Officer,1958,29.0207
7829,M,Black,1995-06-05,Police Officer,1961,75.2092
22085,F,Black,1985-07-01,Police Officer,1956,68.4343
20350,M,White,2001-02-05,Police Officer,1970,34.6371
1440,M,White,1993-12-13,Police Officer,1967,87.8912
16999,M,White,1986-07-14,Police Officer,1964,88.8808
3746,M,Black,1981-01-19,Police Officer,1947,60.5960
4451,M,Hispanic,1981-05-18,Sergeant,1946,63.1586
14368,M,White,1994-07-05,Police Officer,1967,60.9071
29685,M,White,1995-06-05,Police Officer,1962,96.1026
478,M,Hispanic,1991-03-27,Sergeant,1966,95.5294
10752,M,White,1968-03-04,Police Officer,1936,34.5045
3255,M,White,1991-12-16,Sergeant,1969,89.0623
18107,F,White,1982-11-29,Sergeant,1961,56.6266
256,M,Black,1994-07-05,Police Officer,1970,84.5898
22190,M,White,1997-07-07,Police Officer,1972,42.2682
19243,F,White,1991-06-19,Detective,1955,42.2305
30203,M,Black,2006-06-26,Police Officer,1973,78.8086
12233,M,White,1967-02-27,Police Officer,1938,42.5374
4123,M,White,1970-03-02,Sergeant,1943,30.1798
18396,F,White,1985-07-01,Lieutenant,1956,43.5394
20395,M,White,1970-12-14,Police Officer,1940,67.6952
10816,M,White,1981-01-19,Police Officer,1949,21.5486
5358,F,Hispanic,1986-12-22,Police Officer,1948,16.3127
7074,M,Hispanic,1972-10-23,Lieutenant,1945,39.7362
2934,M,White,1962-03-05,Sergeant,1940,23.5452
7612,M,Black,1980-09-29,Police Officer,1941,47.9555
30915,M,Black,1962-02-26,Sergeant,1938,0.0000
25452,M,White,1969-02-17,Police Officer,1946,51.9202
17095,M,White,1995-01-03,Detective,1968,43.2387
31345,M,White,1971-10-12,Police Officer,1947,43.2100
15149,M,White,1973-03-19,Sergeant,1951,37.5789
898,M,White,1977-01-03,Police Officer,1954,16.1056
18074,M,White,1977-11-01,Sergeant,1954,59.8020
22041,M,White,1999-07-12,Police Officer,1971,39.8418
2676,M,White,1998-03-16,Police Officer,1973,96.2554
315,M,White,1995-06-05,Detective,1953,39.0241
3596,M,White,1969-01-20,Police Officer,1943,23.4135
2388,M,Black,1986-11-17,Sergeant,1962,93.1795
19798,M,White,2005-09-26,Police Officer,1976,88.9496
1832,M,Hispanic,1995-02-06,Police Officer,1970,97.0846
12403,M,White,1970-11-16,Police Officer,1939,28.6978
8892,M,Black,1971-07-26,Police Officer,1944,38.4800
9908,M,White,1971-06-14,Police Officer,1941,53.4294
5552,M,White,1962-03-19,Sergeant,1931,35.3592
18476,M,White,1971-10-25,Police Officer,1947,
17442,M,White,1996-03-18,Police Officer,1968,91.6434
2076,M,Black,1975-05-16,Police Officer,1949,
11377,M,White,1991-12-02,Police Officer,1968,62.6189
17308,M,White,1980-01-28,Police Officer,1952,42.6150
27144,M,Black,1981-04-13,Sergeant,1941,74.2591
14206,M,Asian/Pacific,1989-02-14,Police Officer,1957,37.0306
6760,M,White,2005-08-29,Police Officer,1981,84.9528
26687,F,White,1995-07-10,Detective,1972,80.7115
22731,M,White,2006-07-31,Police Officer,1982,98.0895
28272,M,White,1971-10-12,Police Officer,1944,0.0000
26250,F,White,1991-01-30,Police Officer,1964,42.5662
29351,M,White,1989-12-26,Detective,1963,34.2458
12963,F,Black,1989-12-26,Police Officer,1950,70.3151
29153,M,White,1969-11-03,Police Officer,1938,42.2487
6713,M,White,2000-10-10,Detective,1971,96.6451
13252,M,White,1972-02-01,Police Officer,1949,18.7472
11074,M,White,1997-05-05,Police Officer,1970,97.1031
11264,M,White,1976-10-18,Police Officer,1947,34.4713
31979,M,White,1998-12-14,Police Officer,1974,88.0899
6848,M,Hispanic,1993-11-22,Police Officer,1969,86.8901
759,M,White,1987-12-07,Police Officer,1952,90.7719
7902,M,Black,1998-06-29,Police Officer,1969,86.3398
22895,F,Black,1988-05-02,Police Officer,1951,34.3245
6781,M,White,2004-04-26,Sergeant,1977,94.1615
8497,F,Hispanic,1999-09-13,Police Officer,1972,22.7542
19711,M,White,1973-02-19,Police Officer,1947,83.3177
1933,M,Black,1969-05-12,Police Officer,1939,72.5989
19065,M,White,1972-02-01,Deputy Chief,1949,18.7472
22365,M,White,1968-05-13,Police Officer,1941,50.8474
12503,F,Black,2000-01-24,Field Training Officer,1962,79.3894
8150,M,White,2007-04-02,Police Officer,1983,84.3414
17505,M,White,1953-09-21,Sergeant,1929,54.6223
5287,F,White,1976-03-08,Police Officer,1942,58.3743
7772,M,Black,1986-11-17,Police Officer,1955,76.7514
1665,M,White,1998-10-13,Detective,1975,71.8391
4283,M,White,2005-10-31,Police Officer,1981,47.6291
5804,F,Black,1981-06-08,Commander,1949,35.4048
25821,M,White,1968-10-28,Police Officer,1947,57.8692
29173,M,White,1970-03-02,Lieutenant,1942,26.3565
22889,M,White,2010-04-16,Police Officer,1985,37.9188
22078,F,White,2006-11-27,Police Officer,1982,41.7752
27809,F,White,1991-01-30,Detective,1955,30.3045
25612,M,White,1977-01-03,Captain,1953,40.0886
25105,M,White,1971-06-14,Police Officer,1943,67.6765
30234,F,Black,2011-10-17,Police Officer,1985,31.8406
25684,F,White,1987-03-09,Lieutenant,1958,28.3018
16848,F,White,1986-07-14,Police Officer,1955,51.4692
600,M,Black,1994-07-05,Police Officer,1967,
21110,M,Asian/Pacific,2003-08-25,Police Officer,1973,89.3202
14776,M,White,1971-02-22,Police Officer,1943,57.1911
13342,M,White,1985-03-04,Police Officer,1956,21.4351
12528,F,Black,1987-04-13,Police Officer,1963,21.4436
8273,M,White,1959-03-16,Police Officer,1932,0.0000
31211,M,Black,1987-04-13,Police Officer,1960,95.5963
21431,M,White,1993-11-22,Police Officer,1964,76.6153
30692,M,Black,1966-10-24,Police Officer,1939,65.0196
28343,M,White,1995-07-10,Police Officer,1971,63.4156
381,F,Black,1986-12-22,Police Officer,1957,20.3086
22319,M,Hispanic,1999-10-04,Police Officer,1968,60.2843
21443,M,Hispanic,1998-02-17,Field Training Officer,1962,92.8203
16129,M,Black,1975-05-16,Sergeant,1948,48.1080
29957,F,White,1987-04-13,Police Officer,1949,21.3985
1051,F,Hispanic,2002-04-29,Police Officer,1978,65.7816
