id,gender,race,appointed_date,rank,birth_year,complaint_percentile
27918,M,White,1996-05-06,Sergeant,1973,69.9438
29398,M,Hispanic,1994-08-01,Police Officer,1960,87.0964
21279,M,White,1995-01-03,Police Officer,1964,67.5557
30249,M,Black,1998-02-17,Police Officer,1956,77.8610
28947,M,White,2001-12-17,Sergeant,1979,90.3443
7392,F,White,2012-11-30,Police Officer,1986,61.6637
19100,M,White,1993-05-17,Police Officer,1963,58.9049
32142,M,Hispanic,1995-02-06,Sergeant,1966,97.8640
32082,M,White,2004-09-27,Police Officer,1967,91.2308
27114,M,White,1998-10-26,Detective,1972,91.5288
13632,M,Black,1994-12-05,Police Officer,1962,79.8250
31193,M,White,2013-03-15,Police Officer,1973,40.7550
9460,F,Hispanic,1987-04-13,Police Officer,1964,70.3068
22890,M,White,2001-03-26,Sergeant,1971,59.3023
27415,M,White,1990-08-27,Sergeant,1961,97.3062
13421,M,White,2006-11-27,Police Officer,1983,83.2907
29131,M,White,2002-04-29,Police Officer,1978,70.4673
24195,M,Black,1994-08-01,Police Officer,1962,82.2437
29453,M,Hispanic,2004-09-27,Police Officer,1967,35.9482
13781,M,Black,1997-09-02,Police Officer,1963,98.5824
12465,F,Black,1993-12-13,Police Officer,1968,36.8843
16251,M,Hispanic,1991-12-02,Police Officer,1962,73.6464
20626,M,Black,1988-01-25,Police Officer,1964,59.6232
5411,M,Hispanic,2004-09-27,Sergeant,1981,84.9070
25565,M,White,1997-07-07,Detective,1973,55.6494
20038,M,White,1999-07-12,Police Officer,1972,97.2603
170,M,Hispanic,1991-01-02,Sergeant,1967,66.1954
15879,M,Asian/Pacific,1991-12-02,Detective,1968,69.8101
21184,F,White,2006-08-28,Police Officer,1982,65.2325
30315,F,Black,2015-08-31,Police Officer,1989,
6590,M,Asian/Pacific,2004-09-27,Police Officer,1976,73.2719
24449,F,Hispanic,2014-02-18,Police Officer,1975,93.8825
10965,M,Hispanic,1982-06-14,Lieutenant,1957,66.4514
26167,F,Black,1995-02-06,Police Officer,1966,89.0910
28556,M,White,1989-12-26,Police Officer,1960,57.4835
19317,M,Hispanic,2013-07-15,Police Officer,1988,44.1787
16666,M,Hispanic,1994-07-05,Police Officer,1970,66.8029
27634,M,White,1991-05-22,Detective,1966,92.0293
18023,M,White,1990-03-26,Detective,1955,79.4161
6227,M,Black,1996-12-02,Police Officer,1965,58.3241
17752,M,Black,2009-12-16,Field Training Officer,1975,92.2586
6861,M,Hispanic,2012-10-05,Police Officer,1979,74.9799
15514,M,White,1994-05-02,Police Officer,1970,88.3153
797,M,Hispanic,2013-05-01,Police Officer,1982,98.7467
31234,M,Black,1998-03-16,Police Officer,1971,79.8938
2374,M,Hispanic,2003-01-27,Police Officer,1980,96.5840
2667,M,White,2001-10-29,Police Officer,1971,82.7557
14603,M,White,1990-08-27,Police Officer,1967,67.8728
1043,M,White,1995-01-03,Police Officer,1969,74.4832
17613,M,Hispanic,2002-12-02,Police Officer,1980,99.5262
2765,M,White,2005-10-31,Police Officer,1982,76.7873
7972,M,Hispanic,1996-12-02,Sergeant,1973,90.4283
27134,F,Black,1995-12-04,Sergeant,1963,56.5282
18105,M,White,1987-04-13,Sergeant,1962,61.9579
13169,M,White,1994-08-01,Police Officer,1966,99.0791
8800,M,Hispanic,2006-05-22,Police Officer,1979,69.8521
5106,F,White,1998-12-14,Sergeant,1960,33.3346
25818,M,White,2006-07-31,Police Officer,1982,40.6786
29574,M,White,1986-08-11,Sergeant,1957,66.6463
10344,F,Hispanic,2013-03-05,Police Officer,1987,64.6976
27455,M,White,2001-10-29,Police Officer,1977,84.5478
32357,M,White,2003-04-28,Police Officer,1974,87.2722
2557,F,White,2009-12-16,Police Officer,1983,65.3395
22532,M,White,2006-09-25,Police Officer,1979,82.8207
60,M,Hispanic,2002-07-29,Police Officer,1978,94.1577
11062,M,Hispanic,2013-12-02,Police Officer,1981,86.2787
20608,M,White,2004-10-25,Police Officer,1981,86.9665
32045,M,Hispanic,2004-01-26,Police Officer,1979,90.1876
15416,M,White,1988-12-05,Police Officer,1955,65.6375
19671,M,White,2010-09-01,Police Officer,1985,98.5557
27355,M,White,2004-11-29,Police Officer,1981,64.8542
3054,F,Black,2004-10-25,Field Training Officer,1976,85.0636
32120,M,White,2001-08-27,Police Officer,1972,89.8475
2945,M,Black,1986-12-22,Police Officer,1962,68.4116
1171,M,White,1986-11-17,Police Officer,1959,61.9579
2560,M,White,1991-01-30,Sergeant,1963,64.0977
25186,M,White,1985-07-01,Commander,1959,76.7310
25664,F,White,1992-01-02,Lieutenant,1957,67.6245
13256,F,White,2005-10-31,Police Officer,1976,94.6582
23320,M,White,1986-11-17,Sergeant,1963,80.4937
3194,M,White,1992-12-07,Police Officer,1961,58.2209
31302,F,Black,1996-07-08,Police Officer,1966,45.3899
14473,M,White,1994-05-31,Sergeant,1964,66.6081
28274,M,Black,2006-01-23,Police Officer,1969,73.3484
7319,M,White,1998-12-14,Police Officer,1957,91.0282
27668,M,White,2002-12-02,Police Officer,1978,92.4993
28358,M,Black,2008-04-28,Field Training Officer,1978,65.3815
5873,F,White,1994-10-03,Police Officer,1970,54.6636
32071,M,White,1998-12-14,Police Officer,1971,96.7216
29248,F,Hispanic,1998-12-14,Police Officer,1971,54.1898
15344,M,White,1991-04-24,Police Officer,1960,98.0436
7244,M,Native American/Alaskan Native,1995-09-05,Police Officer,1970,98.7314
4072,M,White,2013-05-01,Field Training Officer,1981,88.2886
19109,M,White,1991-12-02,Police Officer,1966,62.6189
13269,M,White,1999-10-25,Police Officer,1967,91.8383
14169,F,White,2002-10-28,Police Officer,1977,94.4289
32367,M,Black,1990-03-26,Sergeant,1963,81.9113
14344,M,Black,1994-05-02,Police Officer,1960,84.3835
3481,M,White,2014-10-27,Police Officer,1985,0.0000
22685,M,White,1986-07-14,Police Officer,1959,54.2318
3982,M,Hispanic,2009-12-16,Police Officer,1978,84.0510
4233,M,White,1995-01-03,Police Officer,1968,96.8553
31436,M,White,1996-11-04,Police Officer,1954,50.2808
4007,M,Hispanic,1999-09-13,Detective,1973,94.6735
24866,M,White,2000-09-11,Field Training Officer,1967,29.5442
3047,M,Black,1995-02-06,Police Officer,1961,86.3933
23978,M,Black,2012-10-05,Police Officer,1984,74.9799
30817,M,Black,1993-11-22,Police Officer,1967,91.9262
2660,M,Black,2010-09-01,Police Officer,1972,82.9277
24602,M,Hispanic,2013-05-01,Police Officer,1988,
2269,F,Black,1994-08-01,Police Officer,1969,73.8145
29310,M,White,2001-06-25,Police Officer,1978,94.2570
2898,M,Black,2000-06-19,Police Officer,1956,35.5508
5565,F,White,2009-12-16,Police Officer,1983,73.2337
31169,M,Black,2005-09-26,Police Officer,1975,72.3511
19548,M,Hispanic,2004-01-26,Sergeant,1975,26.6707
5946,M,Black,1990-07-30,Police Officer,1958,78.4150
7864,M,White,1999-12-13,Sergeant,1974,96.4312
22960,F,White,2004-09-27,Police Officer,1981,35.9482
27148,M,Black,2014-02-18,Police Officer,1977,0.0000
5991,M,White,2011-10-17,Police Officer,1982,88.5331
32195,M,White,1999-11-15,Police Officer,1972,91.2116
28481,M,White,1994-08-01,Sergeant,1967,79.3474
25199,M,Hispanic,2002-02-25,Police Officer,1977,76.3440
28733,M,Hispanic,1999-11-15,Sergeant,1968,51.4310
30568,M,Asian/Pacific,1988-12-05,Police Officer,1961,60.7428
22091,M,White,1994-05-02,Police Officer,1967,75.4117
28890,M,White,1995-12-04,Police Officer,1973,77.9947
16605,F,Black,1990-08-27,Commander,1958,63.4213
21973,M,White,2014-09-29,Police Officer,1990,62.6686
6933,M,Asian/Pacific,1996-05-06,Police Officer,1965,88.7777
3160,F,Black,2002-03-25,Police Officer,1974,51.3851
17252,M,White,2002-03-25,Police Officer,1978,73.5012
29843,M,Black,2002-09-30,Police Officer,1967,91.3607
30561,M,White,1994-05-02,Lieutenant,1970,96.9585
20798,M,White,2002-10-28,Police Officer,1979,93.8099
8562,M,White,1988-12-05,Police Officer,1963,99.9751
16036,F,Hispanic,1992-06-29,Police Officer,1969,43.9456
14011,M,White,2014-02-18,Police Officer,1984,51.6641
29120,M,White,1982-08-30,Sergeant,1961,80.6924
32341,M,White,2005-01-03,Police Officer,1976,83.3251
16471,M,Black,2000-10-10,Police Officer,1971,48.1143
12337,M,White,2013-06-03,Police Officer,1988,43.0897
13304,M,White,2002-10-28,Police Officer,1980,97.3902
9705,M,White,1986-10-13,Police Officer,1955,91.9797
19958,M,Hispanic,2014-10-27,Police Officer,1990,64.2581
25918,M,White,1997-09-02,Sergeant,1973,86.4010
1263,M,White,2009-12-16,Police Officer,1983,87.5549
24475,M,White,2000-09-11,Police Officer,1974,84.2536
6090,M,Black,2000-10-10,Police Officer,1960,80.7268
3669,M,Asian/Pacific,2000-09-11,Field Training Officer,1965,62.5845
12806,M,Black,1999-12-13,Police Officer,1968,64.8848
933,M,Black,1999-07-12,Police Officer,1976,98.8461
16070,M,White,1999-11-29,Sergeant,1970,68.1441
9482,F,White,2001-03-26,Police Officer,1973,74.2960
12239,M,Black,1986-08-11,Police Officer,1960,73.5432
26281,M,White,1998-12-14,Lieutenant,1975,49.6198
24393,M,Hispanic,2006-08-28,Police Officer,1976,96.8286
325,F,Black,1996-12-02,Police Officer,1965,46.1083
26974,M,White,1998-05-26,Detective,1969,53.0969
27451,M,White,1991-12-16,Police Officer,1967,80.0886
14678,M,Black,1997-07-07,Police Officer,1960,66.5431
2453,M,Black,1998-04-13,Police Officer,1973,99.2014
22180,M,Black,1994-05-02,Police Officer,1954,50.1815
12532,F,Black,2002-04-29,Detective,1970,31.7871
19858,F,Black,1991-06-19,Police Officer,1960,92.1019
827,M,Hispanic,2004-09-27,Police Officer,1974,64.2047
8716,F,White,2015-10-26,Police Officer,1975,
4443,M,Black,1990-08-27,Sergeant,1966,82.2896
8810,F,Hispanic,2006-10-30,Police Officer,1975,31.1604
3308,M,Hispanic,2012-08-01,Police Officer,1986,88.5790
9559,M,Hispanic,1997-07-07,Police Officer,1968,97.7074
4892,M,White,2013-05-01,Police Officer,1978,42.0962
32202,M,Hispanic,2003-08-25,Police Officer,1972,94.7079
7713,M,White,1995-10-23,Sergeant,1968,82.4768
19986,M,Hispanic,1998-12-14,Police Officer,1974,49.6198
4545,M,White,2000-01-24,Police Officer,1975,94.9945
20053,M,White,2001-07-30,Police Officer,1970,85.7476
1945,M,Black,2006-09-25,Police Officer,1977,71.0634
11701,M,White,2005-08-29,Police Officer,1969,79.6798
10196,M,White,1995-09-05,Detective,1973,89.7749
28771,M,Hispanic,2009-12-16,Police Officer,1984,95.0403
28730,M,Hispanic,1996-07-08,Detective,1964,83.5199
32108,M,White,1999-06-21,Sergeant,1972,97.2259
16951,M,White,2011-10-17,Police Officer,1984,83.8791
12067,M,Hispanic,2012-11-30,Police Officer,1987,76.3746
23909,M,White,2005-01-03,Police Officer,1976,80.8720
18985,M,Black,1989-02-14,Police Officer,1953,97.9252
12043,M,Hispanic,2006-01-23,Field Training Officer,1982,85.9921
11778,M,Black,1994-07-05,Field Training Officer,1961,82.1711
17494,F,White,1998-11-30,Sergeant,1968,74.7354
18516,F,White,2005-12-05,Police Officer,1982,85.6177
792,M,Black,2006-03-27,Police Officer,1973,78.0520
26419,M,Black,2009-12-16,Police Officer,1981,79.5422
17904,M,White,1999-03-08,Police Officer,1972,81.7088
13420,M,White,1991-11-18,Police Officer,1964,96.2898
27509,M,White,2002-10-28,Police Officer,1972,58.3929
3997,M,Hispanic,2010-09-01,Police Officer,1973,27.5267
17826,M,White,2003-02-24,Police Officer,1978,94.1462
17888,M,Black,1995-12-04,Police Officer,1972,75.9505
18830,M,Hispanic,2002-10-28,Police Officer,1977,87.9141
3310,M,White,2013-02-19,Police Officer,1986,86.7449
17142,M,Black,1999-07-12,Police Officer,1974,92.2892
4368,M,Hispanic,2005-10-31,Police Officer,1979,85.3999
22394,F,White,2017-03-16,Police Officer,1984,
13333,M,White,2013-04-01,Police Officer,1986,65.5649
3463,M,White,1996-11-04,Sergeant,1972,92.1745
24085,M,Hispanic,1994-10-03,Police Officer,1968,67.0972
27229,M,White,2002-10-28,Police Officer,1980,82.8016
19519,M,Black,2003-08-25,Police Officer,1978,89.3202
15220,F,White,2006-10-30,Police Officer,1982,58.7750
19845,F,White,2004-10-25,Police Officer,1981,97.5240
465,M,Hispanic,2000-02-28,Police Officer,1976,94.0736
23423,M,Hispanic,1986-08-11,Police Officer,1949,91.9657
21639,M,Black,2013-03-15,Police Officer,1976,79.2442
15713,M,White,1997-03-17,Police Officer,1960,68.8205
21710,M,White,1986-10-13,Sergeant,1962,95.8924
17332,M,White,2011-10-17,Police Officer,1986,88.5331
6538,M,Black,2007-06-04,Police Officer,1970,61.2357
20950,M,White,1996-08-05,Police Officer,1970,93.9819
24671,M,Hispanic,2008-04-28,Police Officer,1978,71.8582
18340,M,Black,1994-07-05,Lieutenant,1968,85.6597
23816,M,White,1998-05-26,Police Officer,1968,86.2023
11157,F,White,1993-05-17,Sergeant,1959,69.8330
3069,M,Black,2005-10-31,Police Officer,1977,90.8257
4447,M,White,2004-09-27,Sergeant,1978,95.8580
27138,M,White,2004-09-27,Police Officer,1981,69.1720
341,M,White,1990-08-27,Detective,1963,51.9239
29504,M,Hispanic,1991-01-02,Police Officer,1967,74.2157
31367,M,Hispanic,2013-06-03,Police Officer,1979,93.2903
20368,M,White,2012-12-14,Field Training Officer,1986,38.5885
20276,M,Hispanic,2000-12-18,Police Officer,1969,78.9232
8187,F,White,2000-12-18,Sergeant,1959,63.3487
10559,M,Hispanic,2001-04-30,Police Officer,1971,79.7104
21447,F,Hispanic,1988-05-02,Sergeant,1962,72.4848
21125,M,White,2002-08-26,Police Officer,1977,75.4998
25808,M,White,2008-04-28,Police Officer,1982,97.9175
9603,M,Hispanic,1999-11-29,Police Officer,1974,51.6258
32302,M,White,2000-08-14,Police Officer,1975,84.1007
8203,F,White,1998-08-31,Police Officer,1960,61.8777
29456,F,Hispanic,2005-12-05,Sergeant,1981,29.4677
15617,M,Black,1995-10-23,Police Officer,1968,88.1586
16762,M,White,2006-05-01,Police Officer,1978,57.0670
8868,M,White,2002-02-25,Police Officer,1979,31.3897
13807,M,Black,1999-06-21,Police Officer,1968,73.1879
9597,M,Hispanic,2012-10-05,Police Officer,1983,96.8591
10038,M,Black,2003-02-24,Police Officer,1977,94.7843
13865,M,Black,2007-07-30,Police Officer,1984,74.2234
26796,F,White,1994-09-06,Police Officer,1968,79.5117
19997,M,White,1991-11-18,Detective,1967,83.7072
26879,M,Black,1995-02-06,Police Officer,1968,76.6574
19376,F,Hispanic,2007-04-02,Police Officer,1977,67.3303
32054,F,Black,2004-09-27,Police Officer,1975,77.0318
27312,M,White,1998-12-14,Detective,1960,97.4170
21187,M,Black,2001-05-29,Police Officer,1964,54.9196
25369,M,Hispanic,2007-07-09,Sergeant,1982,96.1752
8994,F,Black,2000-12-18,Police Officer,1966,65.0768
24719,M,White,1986-08-11,Detective,1962,51.4692
27358,M,White,2007-08-27,Police Officer,1981,33.1397
21661,M,White,2006-07-31,Field Training Officer,1966,95.6364
1299,F,Black,1993-05-17,Police Officer,1956,58.9049
8661,M,White,1991-03-27,Sergeant,1967,64.0786
7322,M,White,2002-10-28,Police Officer,1968,75.0869
6905,F,Black,1998-10-26,Police Officer,1965,38.7108
17506,M,White,1997-08-04,Police Officer,1973,97.5851
21156,F,White,2012-10-31,Police Officer,1974,60.8613
30567,F,White,1996-11-04,Police Officer,1964,45.9898
29896,M,White,1995-01-03,Police Officer,1964,96.0903
14675,M,Black,1996-07-08,Police Officer,1956,64.6173
19422,M,Black,1990-08-27,Police Officer,1963,75.4423
14687,F,Black,1991-01-30,Commander,1957,45.8217
21262,M,White,1996-11-04,Police Officer,1971,54.4343
19407,M,Hispanic,1993-05-17,Police Officer,1968,99.0447
4752,M,White,2013-08-26,Police Officer,1985,45.5657
26783,F,Black,1994-07-05,Police Officer,1966,60.9071
4484,M,White,1998-10-13,Police Officer,1975,94.3831
26775,M,White,1995-10-23,Sergeant,1965,90.7646
31473,M,Hispanic,1994-08-01,Police Officer,1967,80.9484
4465,M,Hispanic,2015-02-02,Police Officer,1982,0.0000
879,M,Hispanic,2002-09-30,Police Officer,1978,52.7530
29174,M,Hispanic,1998-10-26,Police Officer,1972,62.3629
10631,M,White,2005-01-03,Police Officer,1980,87.3562
32130,M,White,2002-10-28,Police Officer,1966,99.1670
273,F,White,2013-03-15,Police Officer,1980,64.9803
27286,M,Asian/Pacific,1998-02-17,Police Officer,1971,75.6028
32219,M,White,2000-10-10,"",1976,89.6145
29085,M,White,1994-10-03,Police Officer,1958,29.0207
32039,M,Hispanic,2004-11-29,Police Officer,1974,97.7991
6343,M,Black,1991-02-27,Field Training Officer,1959,97.7800
5456,M,White,1996-07-08,Field Training Officer,1972,93.0534
3003,M,Black,2012-07-02,Police Officer,1974,88.0364
19803,M,Asian/Pacific,2001-02-05,Police Officer,1972,48.8709
32415,M,White,2006-11-27,Police Officer,1978,85.9234
21095,M,Black,1998-10-13,Police Officer,1960,86.6646
1440,M,White,1993-12-13,Police Officer,1967,87.8912
25276,M,Hispanic,2007-06-04,Police Officer,1979,81.9609
13424,M,White,1989-12-26,Sergeant,1956,85.5412
5438,M,Hispanic,2000-12-18,Police Officer,1974,93.7182
29685,M,White,1995-06-05,Police Officer,1962,96.1026
30696,M,White,1977-01-03,Sergeant,1954,54.4496
22575,M,White,1986-06-16,Detective,1951,35.9561
31240,M,White,2003-01-27,Police Officer,1979,81.2846
20200,M,White,2013-12-02,Police Officer,1980,48.6760
2883,M,White,2014-09-29,Police Officer,1991,62.6686
1000,M,Hispanic,2013-03-05,Police Officer,1984,64.6976
2527,M,Asian/Pacific,2004-04-26,Sergeant,1981,87.7498
1203,M,White,1991-04-24,Detective,1960,52.8065
11708,F,Asian/Pacific,2011-10-17,Police Officer,1974,51.8589
3418,F,Black,1993-05-17,Police Officer,1956,44.9543
22573,M,White,2007-08-27,Sergeant,1980,53.8764
29742,M,Black,2003-09-29,Police Officer,1974,61.0638
4486,M,Black,2016-06-27,Police Officer,1992,
10330,M,Hispanic,1989-12-26,Sergeant,1964,92.8814
21753,M,White,2003-10-27,Police Officer,1972,84.8611
6119,M,White,1999-11-15,Detective,1976,91.9224
32211,M,Black,2000-08-14,Sergeant,1971,57.8885
1044,M,White,1998-10-13,Police Officer,1965,74.4641
17370,F,White,2000-06-19,Police Officer,1977,52.7913
17095,M,White,1995-01-03,Detective,1968,43.2387
2346,M,White,2003-08-25,Police Officer,1966,95.2734
16567,M,Hispanic,1991-05-22,Sergeant,1964,99.5300
8964,M,White,1998-11-30,Police Officer,1963,86.8786
30860,M,Black,2000-12-18,Sergeant,1969,94.2952
3064,M,Black,1990-08-27,Police Officer,1963,48.6340
24902,M,Hispanic,1988-12-05,Police Officer,1960,89.0375
22510,M,White,1997-07-07,Sergeant,1972,96.1637
1452,M,White,2005-12-05,Police Officer,1982,68.0486
25592,M,White,2009-12-16,Police Officer,1985,73.2337
8850,M,Black,1996-07-08,Police Officer,1964,91.3301
10917,M,White,1994-10-03,Detective,1969,42.8069
15403,M,Asian/Pacific,1995-01-03,Police Officer,1956,58.3929
2388,M,Black,1986-11-17,Sergeant,1962,93.1795
18894,M,White,1998-10-13,Sergeant,1968,93.3935
23536,F,White,1995-09-05,Police Officer,1970,52.4168
29946,F,White,2010-04-16,Police Officer,1984,67.1125
21121,M,White,2000-12-18,Detective,1970,94.2952
7431,M,White,1986-11-17,Lieutenant,1960,76.7078
22520,M,White,2005-08-29,Sergeant,1979,79.6798
28871,M,White,2001-03-26,Police Officer,1971,97.2030
23783,M,Hispanic,1994-09-06,Police Officer,1956,97.9940
21201,M,White,1992-12-07,Sergeant,1967,79.9931
12424,F,Black,2001-02-05,Police Officer,1968,43.0668
19798,M,White,2005-09-26,Police Officer,1976,88.9496
1832,M,Hispanic,1995-02-06,Police Officer,1970,97.0846
24841,M,White,2004-04-26,Police Officer,1970,81.7890
31941,M,White,2006-07-31,Police Officer,1982,99.0409
736,M,Black,1999-12-13,Police Officer,1960,87.1423
17442,M,White,1996-03-18,Police Officer,1968,91.6434
12739,M,Black,1995-08-07,Police Officer,1965,52.2601
12256,M,White,1986-12-22,Sergeant,1960,45.7224
30198,M,Black,2002-12-02,Police Officer,1971,58.6871
16881,M,Black,2000-12-18,Police Officer,1976,93.1222
24883,M,White,2006-10-30,Police Officer,1982,89.7711
2363,F,White,2007-08-27,Police Officer,1983,90.0118
883,M,Hispanic,2007-04-30,Police Officer,1982,73.1688
4302,M,Hispanic,2002-08-26,Police Officer,1978,91.2193
23616,M,Black,2011-10-17,Police Officer,1984,66.8488
14089,M,White,1991-04-24,Police Officer,1966,91.0741
13241,M,White,1995-08-07,Police Officer,1963,80.8529
6760,M,White,2005-08-29,Police Officer,1981,84.9528
1013,M,Hispanic,1999-03-08,Police Officer,1970,89.4540
22731,M,White,2006-07-31,Police Officer,1982,98.0895
26830,M,Black,2005-09-26,Police Officer,1967,29.1812
13308,M,White,2003-08-25,Police Officer,1965,77.2496
3547,M,White,1986-06-16,Sergeant,1962,51.4692
15780,M,Asian/Pacific,1996-03-18,Sergeant,1972,53.2192
25455,F,Asian/Pacific,2012-12-14,Police Officer,1981,38.5885
19274,F,Black,2003-08-25,Police Officer,1972,92.6025
12054,M,Hispanic,2002-02-25,Sergeant,1978,61.6407
31837,M,Hispanic,1995-10-23,Police Officer,1970,98.4448
8097,M,Hispanic,2006-12-18,Police Officer,1971,66.2680
31535,M,Hispanic,2013-08-26,Police Officer,1984,45.5657
16691,F,Hispanic,2012-11-30,Police Officer,1986,61.6637
6457,F,Hispanic,2016-08-29,Police Officer,1978,
2851,F,Black,2000-08-14,Police Officer,1965,62.4164
27890,F,White,2002-02-25,Police Officer,1978,66.1648
29695,M,White,1996-03-18,Detective,1973,49.1880
5682,M,Black,2000-09-11,Police Officer,1974,78.3692
29471,M,Hispanic,1997-03-17,Police Officer,1960,73.8795
30044,M,White,1989-12-26,Police Officer,1963,36.6742
12618,M,White,2013-07-15,Police Officer,1988,44.1787
28109,M,White,2006-10-30,Police Officer,1983,83.0843
24101,M,Hispanic,1992-09-28,Police Officer,1957,44.1481
26802,M,White,2006-05-22,Police Officer,1972,74.5214
6848,M,Hispanic,1993-11-22,Police Officer,1969,86.8901
16699,M,White,1992-01-02,Sergeant,1965,97.1342
22811,F,Black,1993-12-13,Police Officer,1966,56.6811
5379,M,Hispanic,2002-12-02,Police Officer,1980,53.0778
6781,M,White,2004-04-26,Sergeant,1977,94.1615
31850,M,Black,1998-05-26,Police Officer,1970,84.8879
32249,M,White,2006-08-28,Police Officer,1983,75.4767
18802,M,Hispanic,1995-06-05,Police Officer,1963,34.1065
26846,M,Black,2001-10-29,Sergeant,1968,88.8311
911,M,Black,1994-01-18,Police Officer,1961,49.8376
1336,M,Black,1986-08-11,Sergeant,1963,38.3554
29028,M,White,2002-07-29,Police Officer,1975,84.2803
4614,M,White,2004-11-29,Field Training Officer,1976,80.5854
31301,M,Black,2013-06-03,Police Officer,1978,67.3952
14190,M,White,1986-11-17,Police Officer,1961,92.8241
12351,M,White,2013-03-15,Police Officer,1987,0.0000
26445,M,White,1994-08-01,Police Officer,1964,61.0026
21413,M,Hispanic,2004-10-25,Police Officer,1976,44.5875
12299,M,White,1990-03-26,Sergeant,1963,82.9086
32049,M,White,1994-08-01,Police Officer,1969,64.0021
26930,M,White,1996-05-06,Police Officer,1959,60.9224
1434,F,White,2001-02-05,Police Officer,1977,86.4048
4094,M,Hispanic,2004-04-26,Police Officer,1979,63.0316
20182,M,White,2006-07-31,Police Officer,1973,57.9114
14546,M,White,2000-02-28,Police Officer,1977,61.2052
15886,M,White,1998-07-27,Police Officer,1955,89.6680
17654,M,White,2011-10-17,Police Officer,1986,91.7389
13907,F,Black,1995-09-05,Police Officer,1960,63.1462
4830,M,Black,1991-01-02,Police Officer,1965,52.3175
24628,M,White,2012-10-05,Detective,1984,89.6374
4283,M,White,2005-10-31,Police Officer,1981,47.6291
2295,M,White,1996-05-06,Police Officer,1971,74.6169
24304,M,White,2012-10-31,Field Training Officer,1984,37.4804
17887,F,Black,2000-02-28,Police Officer,1969,65.4350
16396,M,White,1994-09-06,Police Officer,1956,97.9940
2579,M,White,2006-12-18,Police Officer,1970,86.0609
5831,M,Hispanic,2000-06-19,Police Officer,1975,98.2729
31827,M,Hispanic,1998-10-26,Police Officer,1969,90.8869
27809,F,White,1991-01-30,Detective,1955,30.3045
24803,M,Black,1998-10-26,Police Officer,1965,44.3583
16859,M,Hispanic,2009-12-16,Police Officer,1985,79.5422
17719,M,Hispanic,1993-05-17,Police Officer,1966,55.7640
9616,M,Black,2001-08-27,Police Officer,1975,72.2785
7668,F,White,2014-10-27,Police Officer,1992,0.0000
32059,M,Black,2007-06-04,Police Officer,1977,94.4939
29772,M,White,2002-12-02,Police Officer,1964,97.8640
14567,M,White,2007-10-29,Police Officer,1981,54.7400
3251,F,Hispanic,2001-03-26,Police Officer,1974,74.2960
27901,M,Black,1994-08-01,Detective,1961,71.6748
4255,M,White,2006-11-27,Police Officer,1980,85.9234
25217,M,Hispanic,1999-09-13,Police Officer,1966,28.4055
17634,M,White,2006-07-31,Detective,1979,87.1766
25879,F,Black,2015-08-31,Police Officer,1975,
1107,M,White,2008-04-28,Police Officer,1981,34.9165
13800,M,Black,2006-12-18,Police Officer,1978,90.1074
6187,M,Black,1995-02-06,Police Officer,1967,88.4408
21110,M,Asian/Pacific,2003-08-25,Police Officer,1973,89.3202
28973,M,Hispanic,2001-05-29,Field Training Officer,1974,49.4746
15345,F,White,2003-09-29,Police Officer,1970,82.6258
22790,M,White,2012-08-01,Police Officer,1975,73.3293
31977,M,White,1996-08-05,Police Officer,1968,45.6116
15269,M,White,2013-06-03,Police Officer,1981,67.3952
29482,M,Hispanic,2001-05-29,Police Officer,1970,36.7353
29147,M,White,2006-07-31,Sergeant,1982,57.9114
31732,M,Hispanic,1994-07-05,Police Officer,1957,33.2544
15789,M,White,2012-12-14,Police Officer,1983,62.2215
2605,M,Black,1993-11-22,Commander,1967,59.8793
20691,M,White,1998-06-08,Police Officer,1969,65.0988
21431,M,White,1993-11-22,Police Officer,1964,76.6153
29768,M,White,2012-11-30,Police Officer,1986,99.1021
2283,M,White,1994-05-02,Sergeant,1966,50.1815
1151,M,White,2013-06-03,Detective,1983,67.3952
29812,M,Black,1986-08-11,Police Officer,1963,72.0225
30102,F,Black,2012-07-02,Police Officer,1973,94.3907
9906,M,White,2002-10-28,Field Training Officer,1980,90.6003
25741,M,White,1997-08-04,Detective,1969,26.4682
3771,M,Black,1987-12-07,Police Officer,1965,93.1795
28033,F,White,1994-05-31,Police Officer,1955,37.3658
4350,F,Hispanic,2000-12-18,Police Officer,1966,94.8072
21443,M,Hispanic,1998-02-17,Field Training Officer,1962,92.8203
19650,M,White,1991-05-22,Sergeant,1966,85.0980
3504,M,White,1991-01-02,Police Officer,1965,55.4048
28782,M,Hispanic,1997-03-17,Police Officer,1971,65.9088
11352,M,White,2005-09-26,Police Officer,1982,85.0904
31485,M,White,1994-08-01,Police Officer,1969,90.8983
24572,M,Hispanic,2000-06-19,Lieutenant,1976,98.0360
11093,M,Hispanic,2007-07-30,Police Officer,1976,87.7689
3564,M,Hispanic,1998-12-14,Police Officer,1961,79.2939
5843,M,Asian/Pacific,1999-12-13,Police Officer,1957,46.4904
7163,M,White,1998-07-27,Police Officer,1971,74.0209
25600,M,White,1991-06-19,Detective,1963,46.2306
18940,M,White,2003-11-24,Police Officer,1981,70.9335
24386,M,Hispanic,2006-09-25,Police Officer,1973,31.0611
20769,M,White,1995-01-03,Detective,1967,98.2576
